,Username,Comment,Likes,Replies,link
2231,              @genevievebarton75            ,I believe he knows he has a genetic mutation. I also believe he knows more than he says. That is why he pauses all the time before answering as he has to censor his own words.,513,30,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2232,              @Indubidably0            ,"""It could be terrible or it could be great. It's not clear. One thing is for sure, we will not control it.""",214,5,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2233,              @davidlove5583            ,Elon's warning of AI is frightening. He is talking about himself,90,7,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2234,              @toribeddow2460            ,Elon took half a bar and ate dry toast before this interview,75,3,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2235,              @nataliecarpenter7165            ,I feel like he's pulling back anymore info that he knows to prevent chaos. this guy knows more than we think ,50,1,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2236,              @markagrippa4018            ,Before he answers the AI question you can tell this guy is on another level his brain is computing 1000x normal rate look at his eyes man.....,61,5,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2237,              @timfoote6919            ,11:00 is the most haunting and ominous response.,145,2,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2238,              @delmiroschmidt2999            ,"This guy holds back some scary s%$t I. mean the way he stops talking to come up with an answer. He did say he can't sleep 
So he must be cursed with knowledge",799,16,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2239,              @KaiGaming84            ,I tried to convince people to slow down...to slow down AI...to regulate AI. This was futile. I tried for years. Nobody listened...nobody listened.,175,6,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2240,              @TommyTombstone            ,"I just hear Dexter when I watch Elon. He goes quiet and in his head is Michael Hall narrating how to sound funny, what the appropriate human emotion would be and how to express it, and how much information he can afford to give away.",44,1,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2241,              @dinobrunetti6063            ,You'll never know why this comment got so many likes,5.5K,112,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2242,              @willvr4            ,Elon definitely picked the green option at the end of Mass Effect 3.,57,1,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2243,              @leonieofficial2706            ,The way he pauses like someone invisible there telling him stuff  so freaky,64,1,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2244,              @jameskeane9721            ,"Joe ""I wore my best little pink number for Elon"" Rogan",237,3,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2245,              @amaurycorona3694            ,"When Elon stops to think, I wonder how his process works... like, what is he thinking about first? Is he trying to stay open minded? Is he telling himself, don't laugh at this human? What is it tho?",209,28,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2246,              @ajjohn8729            ,"How many times did Elon Musk come back in time from the future to stop A.I. and fail? Im guesing hes tried so many times and realized no matter what he does he cannot stop it without destroying humanity that he loves... ""If you cant beat it, join it""and he makes 0 eye contact talking about how he warned everyone then creepily looks directly at joe out of the blue and says ""No one listened"". Im betting his new plans is to try and control A.I. by the neural lace and joining A.I. with people so we are symbiotic and can control it without the A.I. destroying us... I hope he wins this time. No deprivation tank because remembering the countless death by A.I. from countless wars in the future hes seen time and time again? His mind is like constant explosions similar to PTSD? TELL US ELON TELL US",173,13,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2247,              @allninelivez7631            ,Joe will end up being the one of the heads in Futurama. Still doing Podcasts.,163,2,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2248,              @joelvarghese5868            ,13:10 'Its too late' . Its almost as if he's from the future and he's telling us there's no hope,103,4,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2249,              @22apheat            ,I don’t think he was joking when he said he’s an alien,162,11,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2250,              @iwanttodie7199            ,The tony stark of our world I love this guy no homo,412,10,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2251,              @adamerebus            ,"Did anyone else catch him quoting Bishop from Aliens?
"" not bad for a human """,454,8,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2252,              @jesicamercado5304            ,This guys knows shit he will never be able to talk about. Very interesting individual.,592,9,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2253,              @GoatBoy769            ,"Dear Elon, 
Save us from ourselves. 
Sincerely,
The human race",424,7,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2254,              @salenas533            ,"I’ve never heard Elon speak, it’s a odd accent and speaking mannerisms, very interesting",79,8,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2255,              @suyongtong9995            ,"We're already dead, and we don't even know it . . . 
This is what troubles Elon . . .",351,13,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2256,              @tallytally3780            ,So basically this is AI telling about itself.,51,2,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2257,              @jedipat204            ,"This clip was after they hit the blunt
 ",1,0,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2258,              @scarlet.93            ,That is so sad humans will use it against one another.,0,1,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2259,              @rluv4evr            ,"How come no one saw cell-phones coming?  Is there any other terch we have today that wasn't predicted by any media  or story or something like that?..  If so, Name it.  I really wanna know.",0,0,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2260,              @ramseskush6007            ,Hes speaking like he knows its bad but he also knows technology is listening so he has to watch what he says ,409,10,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2261,              @chuckdisse6687            ,"Highly intelligent  
 *********************************",0,0,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2262,              @DocX1000            ,"Joe ""Can I borrow your shirt for the podcast"" Rogan",136,1,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2263,              @cieratripp            ,He's telling you right here we need to slow down!,0,0,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2264,              @russellhughes7232            ,He just smoked a joint he's trying to collect his thoughts,0,0,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2265,              @MexlycanFilmico            ,"For those of you that don't know, Elon is a Robot made by Honda.",182,9,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2266,              @amyestrada7946            ,Business Magnet ,0,0,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2267,              @jusiahmendoza4720            ,He literally said he’s an alien what more do u need,632,22,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2268,              @tier3290            ,10:54 100 years from now the AI’s will play this clip and taunt us with it,118,4,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2269,              @SebastianNYC2012            ,Elon sounds like a robot ,0,0,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2270,              @atomeinstein3168            ,Can someone honestly tell me he benefit from elon's talk at 10 years old knows all this information years ago !!!,0,0,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2271,              @OliOliMusic            ,Humanity is pushing Elon to be a super villian. Stop being so mean to him.,192,17,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2272,              @neildeep            ,This is REAL Tony Stark.,620,22,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2273,              @eltopo4822            ,AI has already taken over.,1,0,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2274,              @louforcier2549            ,Just by looking at kids playing game online they seem more ai than human,0,0,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2275,              @octaviorojo3267            ,Joe Rogan is completely mind blown  at 8:52,39,2,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2276,              @ebentuck3502            ,They should put kill switches on every single ai so when shit starts to pop off and they start taking over the world and all of us just press off on your user face device to shut them all down,0,0,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2277,              @mikehink4062            ,That awkward silence around 9 minutes was... scary.,47,3,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2278,              @d.h.dd.h.d.5230            ,How do u  stop an AI device?  A glass of .,0,0,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2279,              @immortalvikn4705            ,Elon is right about ai,1,0,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2280,              @ooglyboogly6656            ,"JR: Asks a question
EM: Processing...processing...processing...Answer.",381,10,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2281,              @andrewwygal102            ,"Joe ""some of us are a little more confused"" Rogan",133,2,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2282,              @dustinmitchell4628            ,Tony stark of our era,0,0,https://www.youtube.com/watch?v=Ra3fv8gl6NE
2283,              @teestjulian            ,Deep comment: it's like it's built into us...,0,0,https://www.youtube.com/watch?v=Ra3fv8gl6NE
