Username,Comment,Comment sentiment,Comment subjectivity,Date,Likes,Replies,Link
              LucasHusky            ,"Wow, this video about the advancements of ChatGPT has me feeling both excited and a little scared. On one hand, the potential for this technology to revolutionize industries and make our lives easier is truly exciting. But on the other hand, the thought of machines becoming so advanced that they can generate human-like text is a little unsettling. It's a reminder of the importance of ensuring that we are responsible in the development and implementation of AI technology. Overall, I am looking forward to seeing how this technology evolves, but also hope that we can address the ethical concerns that come with it.",0.9867,0.6326923076923077,17-01-2023,67,16,https://www.youtube.com/watch?v=kh5dN72GTQ8
              hun123            ,"""Dude, that Rogan podcast with Bret was insane! I'm really into AI and their thoughts and insights were so on point. The advancements in AI are crazy, I can't wait to see where this technology takes us. This podcast was hands down one of the best I've heard on the topic. Keep killin' it Joe and Bret!""

Please note that this comment, although more human-like, it is still generated by an AI model, so it may not perfectly mimic human language and internet culture.

Then I asked Chatgpt to make a silly comment about this podcast.

""Yo, I just listened to the Joe Rogan podcast and all I have to say is, AI is taking over the world and I for one welcome our robot overlords! Bret Weinstein better watch out because soon the machines will be the ones interviewing him. #AIrulez""",0.7103,0.5967171717171716,None,78,8,https://www.youtube.com/watch?v=kh5dN72GTQ8
              Michael Hart            ,"I asked ChatGPT if it understands its own responses, and this is what it answered: ""As an AI language model, I don't have feelings, emotions, or consciousness. I'm programmed to generate text based on patterns I've seen in the data I was trained on. I don't ""understand"" my responses in the same way that a human would, but I can recognize the text of my own outputs and make decisions based on that information if programmed to do so.""",0.0,0.55625,17-02-2023,10,0,https://www.youtube.com/watch?v=kh5dN72GTQ8
              Calvin            ,"The video brings up some interesting points on the potential impact of ChatGPT on various industries and the way we interact with technology. It's exciting to think about how ChatGPT could be used to automate tasks such as writing, customer service, and even creative writing. The ability for a language model to understand context and generate human-like responses is a significant step forward in the field of AI.
 
I also appreciate the emphasis on the importance of ethical considerations when it comes to the use of AI technology like ChatGPT. As the capabilities of these models continue to advance, it's crucial to ensure that they are used responsibly and do not perpetuate biases or harm marginalized groups.
 
I look forward to seeing how this technology continues to evolve and what new applications will be developed.",0.9638,0.6732954545454545,17-02-2023,3,5,https://www.youtube.com/watch?v=kh5dN72GTQ8
              Kevin Elmore            ,I've been speaking with ChatGPT for a week now and it seems like this technology isn't as advanced as what people are saying it is but I hope that changes in the near future. The potential for good in my opinion outweighs the possibility of bad ️AI,0.5155,0.5652777777777778,None,4,0,https://www.youtube.com/watch?v=kh5dN72GTQ8
              Simon Kay            ,My friend was stuck studying for a complex company director examination. Half a dozen questions to ChatGPT and they're back studying the course. I spent countless hours trying to find YouTube clips and websites to explain finance and business concepts most of it isn't relevant so this will cut down our learning rate dramatically.,-0.0422,0.3569444444444444,17-02-2023,14,0,https://www.youtube.com/watch?v=kh5dN72GTQ8
              3Pound Vibe            ,"If ChatGPT is for public use, just imagine what the private sector has access to … ",0.0,0.2208333333333333,17-01-2023,2.7K,164,https://www.youtube.com/watch?v=kh5dN72GTQ8
              Nothingology            ,I think A.I telling us what to do could make us more efficient especially because at this moment it is very precise with its search with no ADs incentive this is also where it beats google. The fact that it's open source is also fantastic. Speech-To-Speech ChatGPT is the future.,0.7902,0.6708333333333334,17-02-2023,1,0,https://www.youtube.com/watch?v=kh5dN72GTQ8
              Quaalude Esposito            ,I’ve run into the political bias several times with chatgpt and it simply comes down to who’s behind the program. The terms of service about how it won’t write anything about topics they find “inappropriate” is also ridiculous.,-0.4404,0.4076719576719577,17-02-2023,6,1,https://www.youtube.com/watch?v=kh5dN72GTQ8
              zero            ,I thought I saw AI 2 years ago. I was working on a similar project. ChatGPT absolutely destroyed everything I thought I knew. As a seasoned computer scientist I am incredibly nervous by this dominating AI program.,-0.7956,0.6125,24-02-2023,1,1,https://www.youtube.com/watch?v=kh5dN72GTQ8
              Charles Smyth            ,"To the extent that I have engaged with ChatGPT, I find it to be remarkably like communicating with someone who has experience of and/or been trained to come across as authoritative. Also, when I rephrase queries to get a better response, I find that the system will respond in way that corresponds with the direction in which I want the discussion/argument to go  Kind of like where a suspect talks themselves into a guilty confession; or -- as in Robert Lindner's The 50 Minute Hour -- where a psychoanalyst and a patient influence each other :-)",0.831,0.775,17-02-2023,4,2,https://www.youtube.com/watch?v=kh5dN72GTQ8
              Ian Board            ,"A few questions I have not seen very often about ChatGPT:
How does it learn? Would it be able to watch traffic on the internet, news broadcasts, etc... and be able to synthesize and absorb what it observes?
Given that it is a software program (albeit a very large and complex one) would multiple instances of it, running on different hosts be able to communicate with each other? I'm thinking of the Go playing program that recently beat the world champion. After absorbing historical games played by humans,  it played copies of itself - this resulted in winning strategies not understood by even masters of the game.
What kind of goals would it have?  Humans have basic goals ingrained - to eat, get laid, seek status or power, etc... Does the program have any basic underlying goals to direct its behavior?",0.9308,0.4266917293233083,17-02-2023,4,4,https://www.youtube.com/watch?v=kh5dN72GTQ8
              Carson King            ,"This has changed the world. The moment ChatGPT went live, the world changed forever. I don’t think anyone actually realizes the implications of this yet and what it means for our futures.",0.0,0.3,17-01-2023,627,48,https://www.youtube.com/watch?v=kh5dN72GTQ8
              JaiUneGuruDeja            ,The advancement of human understanding once ChatGPT is ubiquitous will grind to a hault.  ChatGPT  does what it does because it trained on human-authored web pages.  The authors were motivated to publish their knowledge on the Internet in order to enhance their reputations or attract customers.  How will future authors be motivated to publish their knowledge if ChatGPT content is not attributed to them and ChatGPT subscription revenue is not shared with them?,0.7553,0.1125,None,6,2,https://www.youtube.com/watch?v=kh5dN72GTQ8
              Werli            ,"for coding, normally i'd have to search google for hours to find a specific answer. Once chatGPT came out, i instantly get the answer to any coding question i'd have. It's literally made me 5-10x faster with programming.",0.0,0.4805555555555554,17-01-2023,930,116,https://www.youtube.com/watch?v=kh5dN72GTQ8
